时间步长,经度,纬度,平均温度
9,112.8567220052414,24.706290691829587,22.7
9,112.86505533857476,24.706290691829587,21.9
9,112.87338867190807,24.706290691829587,21.3
9,112.88172200524144,24.706290691829587,20.0
9,112.89005533857475,24.706290691829587,19.2
9,112.89838867190812,24.706290691829587,18.1
9,112.90672200524143,24.706290691829587,18.1
9,112.9150553385748,24.706290691829587,18.8
9,112.92338867190811,24.706290691829587,19.5
9,112.93172200524148,24.706290691829587,19.7
9,112.9400553385748,24.706290691829587,20.1
9,112.94838867190816,24.706290691829587,20.4
9,112.95672200524147,24.706290691829587,21.1
9,112.96505533857484,24.706290691829587,21.6
9,112.97338867190815,24.706290691829587,21.7
9,112.98172200524152,24.706290691829587,22.4
9,112.99005533857483,24.706290691829587,22.4
9,112.9983886719082,24.706290691829587,22.5
9,113.00672200524151,24.706290691829587,22.7
9,113.01505533857488,24.706290691829587,22.8
9,112.8567220052414,24.697957358496254,23.3
9,112.86505533857476,24.697957358496254,22.9
9,112.87338867190807,24.697957358496254,22.2
9,112.88172200524144,24.697957358496254,20.9
9,112.89005533857475,24.697957358496254,19.6
9,112.89838867190812,24.697957358496254,18.3
9,112.90672200524143,24.697957358496254,18.3
9,112.9150553385748,24.697957358496254,19.2
9,112.92338867190811,24.697957358496254,19.6
9,112.93172200524148,24.697957358496254,20.1
9,112.9400553385748,24.697957358496254,20.4
9,112.94838867190816,24.697957358496254,20.7
9,112.95672200524147,24.697957358496254,21.3
9,112.96505533857484,24.697957358496254,22.1
9,112.97338867190815,24.697957358496254,22.4
9,112.98172200524152,24.697957358496254,22.6
9,112.99005533857483,24.697957358496254,22.9
9,112.9983886719082,24.697957358496254,22.9
9,113.00672200524151,24.697957358496254,22.9
9,113.01505533857488,24.697957358496254,22.8
9,112.95672200524147,24.68962402516292,21.4
9,112.96505533857484,24.68962402516292,21.8
9,112.97338867190815,24.68962402516292,22.4
9,112.98172200524152,24.68962402516292,22.8
10,112.88172200524144,24.839624025162912,19.1
10,112.89005533857475,24.839624025162912,18.5
10,112.88172200524144,24.83129069182958,19.2
10,112.89005533857475,24.83129069182958,18.6
10,112.89838867190812,24.83129069182958,17.5
10,112.90672200524143,24.83129069182958,17.2
10,112.9150553385748,24.83129069182958,17.0
10,112.88172200524144,24.822957358496247,19.2
10,112.89005533857475,24.822957358496247,18.5
10,112.89838867190812,24.822957358496247,17.6
10,112.90672200524143,24.822957358496247,16.6
10,112.9150553385748,24.822957358496247,16.1
10,112.92338867190811,24.822957358496247,15.9
10,112.93172200524148,24.822957358496247,15.3
10,112.9400553385748,24.822957358496247,14.9
10,112.94838867190816,24.822957358496247,14.4
10,112.95672200524147,24.822957358496247,15.0
10,112.96505533857484,24.822957358496247,15.7
10,112.88172200524144,24.814624025162917,19.1
10,112.89005533857475,24.814624025162917,18.3
10,112.89838867190812,24.814624025162917,17.8
10,112.90672200524143,24.814624025162917,16.9
10,112.9150553385748,24.814624025162917,16.1
10,112.92338867190811,24.814624025162917,15.4
10,112.93172200524148,24.814624025162917,15.1
10,112.9400553385748,24.814624025162917,15.0
10,112.94838867190816,24.814624025162917,14.8
10,112.95672200524147,24.814624025162917,15.0
10,112.96505533857484,24.814624025162917,15.6
10,112.97338867190815,24.814624025162917,16.0
10,112.87338867190807,24.80629069182958,19.6
10,112.88172200524144,24.80629069182958,19.3
10,112.89005533857475,24.80629069182958,18.8
10,112.89838867190812,24.80629069182958,18.1
10,112.90672200524143,24.80629069182958,17.4
10,112.9150553385748,24.80629069182958,16.9
10,112.92338867190811,24.80629069182958,16.3
10,112.93172200524148,24.80629069182958,15.9
10,112.9400553385748,24.80629069182958,15.2
10,112.94838867190816,24.80629069182958,14.9
10,112.95672200524147,24.80629069182958,14.5
10,112.96505533857484,24.80629069182958,14.8
10,112.97338867190815,24.80629069182958,15.3
10,112.98172200524152,24.80629069182958,15.9
10,112.84838867190808,24.797957358496248,19.6
10,112.8567220052414,24.797957358496248,18.9
10,112.86505533857476,24.797957358496248,19.0
10,112.87338867190807,24.797957358496248,18.6
10,112.88172200524144,24.797957358496248,17.9
10,112.89005533857475,24.797957358496248,17.8
10,112.89838867190812,24.797957358496248,17.0
10,112.90672200524143,24.797957358496248,16.3
10,112.9150553385748,24.797957358496248,15.8
10,112.92338867190811,24.797957358496248,15.7
10,112.93172200524148,24.797957358496248,14.9
10,112.9400553385748,24.797957358496248,14.9
10,112.94838867190816,24.797957358496248,14.6
10,112.95672200524147,24.797957358496248,14.6
10,112.96505533857484,24.797957358496248,15.4
10,112.97338867190815,24.797957358496248,16.1
10,112.98172200524152,24.797957358496248,16.3
10,112.84005533857471,24.789624025162915,20.3
10,112.84838867190808,24.789624025162915,19.4
10,112.8567220052414,24.789624025162915,18.2
10,112.86505533857476,24.789624025162915,18.1
10,112.87338867190807,24.789624025162915,17.6
10,112.88172200524144,24.789624025162915,16.9
10,112.89005533857475,24.789624025162915,16.4
10,112.89838867190812,24.789624025162915,16.6
10,112.90672200524143,24.789624025162915,16.5
10,112.9150553385748,24.789624025162915,16.0
10,112.92338867190811,24.789624025162915,15.1
10,112.93172200524148,24.789624025162915,14.6
10,112.9400553385748,24.789624025162915,14.6
10,112.94838867190816,24.789624025162915,14.7
10,112.95672200524147,24.789624025162915,15.2
10,112.96505533857484,24.789624025162915,15.7
10,112.97338867190815,24.789624025162915,16.4
10,112.98172200524152,24.789624025162915,17.1
10,112.84005533857471,24.781290691829582,20.4
10,112.84838867190808,24.781290691829582,19.6
10,112.8567220052414,24.781290691829582,19.1
10,112.86505533857476,24.781290691829582,18.4
10,112.87338867190807,24.781290691829582,17.4
10,112.88172200524144,24.781290691829582,17.0
10,112.89005533857475,24.781290691829582,17.5
10,112.89838867190812,24.781290691829582,17.5
10,112.90672200524143,24.781290691829582,16.7
10,112.9150553385748,24.781290691829582,16.1
10,112.92338867190811,24.781290691829582,16.1
10,112.93172200524148,24.781290691829582,16.1
10,112.9400553385748,24.781290691829582,15.6
10,112.94838867190816,24.781290691829582,14.9
10,112.95672200524147,24.781290691829582,15.2
10,112.96505533857484,24.781290691829582,15.7
10,112.97338867190815,24.781290691829582,16.4
10,112.98172200524152,24.781290691829582,17.4
10,112.84005533857471,24.77295735849625,20.4
10,112.84838867190808,24.77295735849625,19.9
10,112.8567220052414,24.77295735849625,19.4
10,112.86505533857476,24.77295735849625,18.8
10,112.87338867190807,24.77295735849625,18.2
10,112.88172200524144,24.77295735849625,18.5
10,112.89005533857475,24.77295735849625,18.4
10,112.89838867190812,24.77295735849625,17.9
10,112.90672200524143,24.77295735849625,17.5
10,112.9150553385748,24.77295735849625,17.3
10,112.92338867190811,24.77295735849625,16.6
10,112.93172200524148,24.77295735849625,15.9
10,112.9400553385748,24.77295735849625,15.1
10,112.94838867190816,24.77295735849625,15.0
10,112.95672200524147,24.77295735849625,15.8
10,112.96505533857484,24.77295735849625,16.5
10,112.97338867190815,24.77295735849625,16.9
10,112.98172200524152,24.77295735849625,17.4
10,112.84838867190808,24.76462402516292,20.0
10,112.8567220052414,24.76462402516292,19.8
10,112.86505533857476,24.76462402516292,19.6
10,112.87338867190807,24.76462402516292,19.1
10,112.88172200524144,24.76462402516292,18.7
10,112.89005533857475,24.76462402516292,18.0
10,112.89838867190812,24.76462402516292,17.4
10,112.90672200524143,24.76462402516292,16.8
10,112.9150553385748,24.76462402516292,16.2
10,112.92338867190811,24.76462402516292,15.7
10,112.93172200524148,24.76462402516292,14.9
10,112.9400553385748,24.76462402516292,14.6
10,112.94838867190816,24.76462402516292,14.8
10,112.95672200524147,24.76462402516292,15.5
10,112.96505533857484,24.76462402516292,16.1
10,112.97338867190815,24.76462402516292,16.6
10,112.98172200524152,24.76462402516292,17.3
10,112.84838867190808,24.756290691829584,19.8
10,112.8567220052414,24.756290691829584,19.2
10,112.86505533857476,24.756290691829584,19.3
10,112.87338867190807,24.756290691829584,18.8
10,112.88172200524144,24.756290691829584,18.1
10,112.89005533857475,24.756290691829584,17.1
10,112.89838867190812,24.756290691829584,16.8
10,112.90672200524143,24.756290691829584,16.1
10,112.9150553385748,24.756290691829584,15.4
10,112.92338867190811,24.756290691829584,15.1
10,112.93172200524148,24.756290691829584,14.9
10,112.9400553385748,24.756290691829584,15.4
10,112.94838867190816,24.756290691829584,15.7
10,112.95672200524147,24.756290691829584,16.2
10,112.96505533857484,24.756290691829584,16.6
10,112.97338867190815,24.756290691829584,17.3
10,112.98172200524152,24.756290691829584,17.6
10,112.84838867190808,24.74795735849625,19.1
10,112.8567220052414,24.74795735849625,18.2
10,112.86505533857476,24.74795735849625,18.2
10,112.87338867190807,24.74795735849625,17.8
10,112.88172200524144,24.74795735849625,17.7
10,112.89005533857475,24.74795735849625,17.3
10,112.89838867190812,24.74795735849625,16.9
10,112.90672200524143,24.74795735849625,16.8
10,112.9150553385748,24.74795735849625,16.4
10,112.92338867190811,24.74795735849625,15.8
10,112.93172200524148,24.74795735849625,15.5
10,112.9400553385748,24.74795735849625,15.7
10,112.94838867190816,24.74795735849625,16.0
10,112.95672200524147,24.74795735849625,16.5
10,112.96505533857484,24.74795735849625,17.1
10,112.97338867190815,24.74795735849625,17.6
10,112.98172200524152,24.74795735849625,17.8
10,112.8567220052414,24.73962402516292,18.0
10,112.86505533857476,24.73962402516292,16.9
10,112.87338867190807,24.73962402516292,16.2
10,112.88172200524144,24.73962402516292,16.1
10,112.89005533857475,24.73962402516292,16.3
10,112.89838867190812,24.73962402516292,16.6
10,112.90672200524143,24.73962402516292,16.4
10,112.9150553385748,24.73962402516292,16.0
10,112.92338867190811,24.73962402516292,16.0
10,112.93172200524148,24.73962402516292,15.4
10,112.9400553385748,24.73962402516292,15.3
10,112.94838867190816,24.73962402516292,15.7
10,112.95672200524147,24.73962402516292,16.4
10,112.96505533857484,24.73962402516292,17.0
10,112.97338867190815,24.73962402516292,17.7
10,112.98172200524152,24.73962402516292,18.0
10,112.99005533857483,24.73962402516292,18.0
10,112.9983886719082,24.73962402516292,18.2
10,112.8567220052414,24.731290691829585,17.6
10,112.86505533857476,24.731290691829585,16.8
10,112.87338867190807,24.731290691829585,15.6
10,112.88172200524144,24.731290691829585,14.9
10,112.89005533857475,24.731290691829585,15.0
10,112.89838867190812,24.731290691829585,15.3
10,112.90672200524143,24.731290691829585,15.6
10,112.9150553385748,24.731290691829585,15.5
10,112.92338867190811,24.731290691829585,15.2
10,112.93172200524148,24.731290691829585,15.4
10,112.9400553385748,24.731290691829585,15.8
10,112.94838867190816,24.731290691829585,16.3
10,112.95672200524147,24.731290691829585,16.8
10,112.96505533857484,24.731290691829585,17.3
10,112.97338867190815,24.731290691829585,17.5
10,112.98172200524152,24.731290691829585,17.7
10,112.99005533857483,24.731290691829585,18.0
10,112.9983886719082,24.731290691829585,18.2
10,113.00672200524151,24.731290691829585,18.4
10,112.8567220052414,24.72295735849625,17.3
10,112.86505533857476,24.72295735849625,16.4
10,112.87338867190807,24.72295735849625,15.4
10,112.88172200524144,24.72295735849625,14.5
10,112.89005533857475,24.72295735849625,14.2
10,112.89838867190812,24.72295735849625,14.4
10,112.90672200524143,24.72295735849625,14.5
10,112.9150553385748,24.72295735849625,14.9
10,112.92338867190811,24.72295735849625,14.9
10,112.93172200524148,24.72295735849625,15.2
10,112.9400553385748,24.72295735849625,15.5
10,112.94838867190816,24.72295735849625,16.0
10,112.95672200524147,24.72295735849625,16.5
10,112.96505533857484,24.72295735849625,17.0
10,112.97338867190815,24.72295735849625,17.4
10,112.98172200524152,24.72295735849625,17.8
10,112.99005533857483,24.72295735849625,17.8
10,112.9983886719082,24.72295735849625,17.9
10,113.00672200524151,24.72295735849625,18.3
10,112.84838867190808,24.71462402516292,18.6
10,112.8567220052414,24.71462402516292,17.6
10,112.86505533857476,24.71462402516292,16.7
10,112.87338867190807,24.71462402516292,15.6
10,112.88172200524144,24.71462402516292,14.6
10,112.89005533857475,24.71462402516292,14.3
10,112.89838867190812,24.71462402516292,14.1
10,112.90672200524143,24.71462402516292,14.8
10,112.9150553385748,24.71462402516292,15.2
10,112.92338867190811,24.71462402516292,15.5
10,112.93172200524148,24.71462402516292,15.7
10,112.9400553385748,24.71462402516292,16.0
10,112.94838867190816,24.71462402516292,16.5
10,112.95672200524147,24.71462402516292,17.0
10,112.96505533857484,24.71462402516292,17.5
10,112.97338867190815,24.71462402516292,17.8
10,112.98172200524152,24.71462402516292,18.1
10,112.99005533857483,24.71462402516292,18.1
10,112.9983886719082,24.71462402516292,18.1
10,113.00672200524151,24.71462402516292,18.3
10,112.84838867190808,24.706290691829587,19.1
10,112.8567220052414,24.706290691829587,18.6
10,112.86505533857476,24.706290691829587,17.9
10,112.87338867190807,24.706290691829587,17.3
10,112.88172200524144,24.706290691829587,16.0
10,112.89005533857475,24.706290691829587,15.2
10,112.89838867190812,24.706290691829587,14.1
10,112.90672200524143,24.706290691829587,14.1
10,112.9150553385748,24.706290691829587,14.8
10,112.92338867190811,24.706290691829587,15.5
10,112.93172200524148,24.706290691829587,15.8
10,112.9400553385748,24.706290691829587,16.1
10,112.94838867190816,24.706290691829587,16.3
10,112.95672200524147,24.706290691829587,17.1
10,112.96505533857484,24.706290691829587,17.5
10,112.97338867190815,24.706290691829587,17.6
10,112.98172200524152,24.706290691829587,18.2
10,112.99005533857483,24.706290691829587,18.2
10,112.9983886719082,24.706290691829587,18.3
10,113.00672200524151,24.706290691829587,18.4
10,113.01505533857488,24.706290691829587,18.5
10,112.8567220052414,24.697957358496254,19.2
10,112.86505533857476,24.697957358496254,18.8
10,112.87338867190807,24.697957358496254,18.1
10,112.88172200524144,24.697957358496254,17.0
10,112.89005533857475,24.697957358496254,15.6
10,112.89838867190812,24.697957358496254,14.4
10,112.90672200524143,24.697957358496254,14.4
10,112.9150553385748,24.697957358496254,15.3
10,112.92338867190811,24.697957358496254,15.6
10,112.93172200524148,24.697957358496254,16.1
10,112.9400553385748,24.697957358496254,16.4
10,112.94838867190816,24.697957358496254,16.6
10,112.95672200524147,24.697957358496254,17.2
10,112.96505533857484,24.697957358496254,17.9
10,112.97338867190815,24.697957358496254,18.3
10,112.98172200524152,24.697957358496254,18.5
10,112.99005533857483,24.697957358496254,18.7
10,112.9983886719082,24.697957358496254,18.7
10,113.00672200524151,24.697957358496254,18.6
10,113.01505533857488,24.697957358496254,18.6
10,112.95672200524147,24.68962402516292,17.3
10,112.96505533857484,24.68962402516292,17.7
10,112.97338867190815,24.68962402516292,18.2
10,112.98172200524152,24.68962402516292,18.6
11,112.88172200524144,24.839624025162912,16.0
11,112.89005533857475,24.839624025162912,15.5
11,112.88172200524144,24.83129069182958,16.1
11,112.89005533857475,24.83129069182958,15.7
11,112.89838867190812,24.83129069182958,14.7
11,112.90672200524143,24.83129069182958,14.4
11,112.9150553385748,24.83129069182958,14.3
11,112.88172200524144,24.822957358496247,16.1
11,112.89005533857475,24.822957358496247,15.5
11,112.89838867190812,24.822957358496247,14.8
11,112.90672200524143,24.822957358496247,13.9
11,112.9150553385748,24.822957358496247,13.6
11,112.92338867190811,24.822957358496247,13.3
11,112.93172200524148,24.822957358496247,12.8
11,112.9400553385748,24.822957358496247,12.5
11,112.94838867190816,24.822957358496247,12.0
11,112.95672200524147,24.822957358496247,12.5
11,112.96505533857484,24.822957358496247,13.1
11,112.88172200524144,24.814624025162917,16.1
11,112.89005533857475,24.814624025162917,15.4
11,112.89838867190812,24.814624025162917,15.0
11,112.90672200524143,24.814624025162917,14.2
11,112.9150553385748,24.814624025162917,13.5
11,112.92338867190811,24.814624025162917,12.9
11,112.93172200524148,24.814624025162917,12.6
11,112.9400553385748,24.814624025162917,12.6
11,112.94838867190816,24.814624025162917,12.4
11,112.95672200524147,24.814624025162917,12.6
11,112.96505533857484,24.814624025162917,13.1
11,112.97338867190815,24.814624025162917,13.4
11,112.87338867190807,24.80629069182958,16.5
11,112.88172200524144,24.80629069182958,16.2
11,112.89005533857475,24.80629069182958,15.8
11,112.89838867190812,24.80629069182958,15.3
11,112.90672200524143,24.80629069182958,14.7
11,112.9150553385748,24.80629069182958,14.3
11,112.92338867190811,24.80629069182958,13.7
11,112.93172200524148,24.80629069182958,13.4
11,112.9400553385748,24.80629069182958,12.8
11,112.94838867190816,24.80629069182958,12.4
11,112.95672200524147,24.80629069182958,12.1
11,112.96505533857484,24.80629069182958,12.3
11,112.97338867190815,24.80629069182958,12.8
11,112.98172200524152,24.80629069182958,13.3
11,112.84838867190808,24.797957358496248,16.3
11,112.8567220052414,24.797957358496248,15.8
11,112.86505533857476,24.797957358496248,15.9
11,112.87338867190807,24.797957358496248,15.6
11,112.88172200524144,24.797957358496248,15.1
11,112.89005533857475,24.797957358496248,15.0
11,112.89838867190812,24.797957358496248,14.3
11,112.90672200524143,24.797957358496248,13.7
11,112.9150553385748,24.797957358496248,13.3
11,112.92338867190811,24.797957358496248,13.2
11,112.93172200524148,24.797957358496248,12.5
11,112.9400553385748,24.797957358496248,12.5
11,112.94838867190816,24.797957358496248,12.2
11,112.95672200524147,24.797957358496248,12.2
11,112.96505533857484,24.797957358496248,12.9
11,112.97338867190815,24.797957358496248,13.5
11,112.98172200524152,24.797957358496248,13.7
11,112.84005533857471,24.789624025162915,16.9
11,112.84838867190808,24.789624025162915,16.1
11,112.8567220052414,24.789624025162915,15.1
11,112.86505533857476,24.789624025162915,15.1
11,112.87338867190807,24.789624025162915,14.7
11,112.88172200524144,24.789624025162915,14.2
11,112.89005533857475,24.789624025162915,13.8
11,112.89838867190812,24.789624025162915,14.0
11,112.90672200524143,24.789624025162915,13.9
11,112.9150553385748,24.789624025162915,13.4
11,112.92338867190811,24.789624025162915,12.6
11,112.93172200524148,24.789624025162915,12.2
11,112.9400553385748,24.789624025162915,12.2
11,112.94838867190816,24.789624025162915,12.3
11,112.95672200524147,24.789624025162915,12.8
11,112.96505533857484,24.789624025162915,13.2
11,112.97338867190815,24.789624025162915,13.8
11,112.98172200524152,24.789624025162915,14.4
11,112.84005533857471,24.781290691829582,16.9
11,112.84838867190808,24.781290691829582,16.3
11,112.8567220052414,24.781290691829582,15.9
11,112.86505533857476,24.781290691829582,15.3
11,112.87338867190807,24.781290691829582,14.6
11,112.88172200524144,24.781290691829582,14.2
11,112.89005533857475,24.781290691829582,14.8
11,112.89838867190812,24.781290691829582,14.8
11,112.90672200524143,24.781290691829582,14.1
11,112.9150553385748,24.781290691829582,13.6
11,112.92338867190811,24.781290691829582,13.6
11,112.93172200524148,24.781290691829582,13.6
11,112.9400553385748,24.781290691829582,13.1
11,112.94838867190816,24.781290691829582,12.5
11,112.95672200524147,24.781290691829582,12.8
11,112.96505533857484,24.781290691829582,13.1
11,112.97338867190815,24.781290691829582,13.8
11,112.98172200524152,24.781290691829582,14.6
11,112.84005533857471,24.77295735849625,17.0
11,112.84838867190808,24.77295735849625,16.6
11,112.8567220052414,24.77295735849625,16.1
11,112.86505533857476,24.77295735849625,15.7
11,112.87338867190807,24.77295735849625,15.1
11,112.88172200524144,24.77295735849625,15.5
11,112.89005533857475,24.77295735849625,15.6
11,112.89838867190812,24.77295735849625,15.1
11,112.90672200524143,24.77295735849625,14.8
11,112.9150553385748,24.77295735849625,14.7
11,112.92338867190811,24.77295735849625,14.1
11,112.93172200524148,24.77295735849625,13.4
11,112.9400553385748,24.77295735849625,12.6
11,112.94838867190816,24.77295735849625,12.6
11,112.95672200524147,24.77295735849625,13.3
11,112.96505533857484,24.77295735849625,13.9
11,112.97338867190815,24.77295735849625,14.2
11,112.98172200524152,24.77295735849625,14.7
11,112.84838867190808,24.76462402516292,16.7
11,112.8567220052414,24.76462402516292,16.5
11,112.86505533857476,24.76462402516292,16.3
11,112.87338867190807,24.76462402516292,16.0
11,112.88172200524144,24.76462402516292,15.7
11,112.89005533857475,24.76462402516292,15.1
11,112.89838867190812,24.76462402516292,14.7
11,112.90672200524143,24.76462402516292,14.2
11,112.9150553385748,24.76462402516292,13.7
11,112.92338867190811,24.76462402516292,13.2
11,112.93172200524148,24.76462402516292,12.4
11,112.9400553385748,24.76462402516292,12.2
11,112.94838867190816,24.76462402516292,12.4
11,112.95672200524147,24.76462402516292,13.0
11,112.96505533857484,24.76462402516292,13.6
11,112.97338867190815,24.76462402516292,14.0
11,112.98172200524152,24.76462402516292,14.6
11,112.84838867190808,24.756290691829584,16.5
11,112.8567220052414,24.756290691829584,16.0
11,112.86505533857476,24.756290691829584,16.2
11,112.87338867190807,24.756290691829584,15.8
11,112.88172200524144,24.756290691829584,15.2
11,112.89005533857475,24.756290691829584,14.4
11,112.89838867190812,24.756290691829584,14.1
11,112.90672200524143,24.756290691829584,13.6
11,112.9150553385748,24.756290691829584,12.9
11,112.92338867190811,24.756290691829584,12.7
11,112.93172200524148,24.756290691829584,12.5
11,112.9400553385748,24.756290691829584,12.9
11,112.94838867190816,24.756290691829584,13.2
11,112.95672200524147,24.756290691829584,13.6
11,112.96505533857484,24.756290691829584,14.0
11,112.97338867190815,24.756290691829584,14.6
11,112.98172200524152,24.756290691829584,14.8
11,112.84838867190808,24.74795735849625,15.9
11,112.8567220052414,24.74795735849625,15.2
11,112.86505533857476,24.74795735849625,15.2
11,112.87338867190807,24.74795735849625,14.9
11,112.88172200524144,24.74795735849625,14.9
11,112.89005533857475,24.74795735849625,14.6
11,112.89838867190812,24.74795735849625,14.3
11,112.90672200524143,24.74795735849625,14.1
11,112.9150553385748,24.74795735849625,13.9
11,112.92338867190811,24.74795735849625,13.4
11,112.93172200524148,24.74795735849625,13.1
11,112.9400553385748,24.74795735849625,13.2
11,112.94838867190816,24.74795735849625,13.5
11,112.95672200524147,24.74795735849625,13.9
11,112.96505533857484,24.74795735849625,14.4
11,112.97338867190815,24.74795735849625,14.8
11,112.98172200524152,24.74795735849625,15.0
11,112.8567220052414,24.73962402516292,15.0
11,112.86505533857476,24.73962402516292,14.1
11,112.87338867190807,24.73962402516292,13.5
11,112.88172200524144,24.73962402516292,13.4
11,112.89005533857475,24.73962402516292,13.7
11,112.89838867190812,24.73962402516292,14.0
11,112.90672200524143,24.73962402516292,13.7
11,112.9150553385748,24.73962402516292,13.5
11,112.92338867190811,24.73962402516292,13.5
11,112.93172200524148,24.73962402516292,12.9
11,112.9400553385748,24.73962402516292,12.8
11,112.94838867190816,24.73962402516292,13.2
11,112.95672200524147,24.73962402516292,13.8
11,112.96505533857484,24.73962402516292,14.4
11,112.97338867190815,24.73962402516292,14.9
11,112.98172200524152,24.73962402516292,15.2
11,112.99005533857483,24.73962402516292,15.1
11,112.9983886719082,24.73962402516292,15.2
11,112.8567220052414,24.731290691829585,14.7
11,112.86505533857476,24.731290691829585,14.1
11,112.87338867190807,24.731290691829585,12.9
11,112.88172200524144,24.731290691829585,12.4
11,112.89005533857475,24.731290691829585,12.5
11,112.89838867190812,24.731290691829585,12.8
11,112.90672200524143,24.731290691829585,13.2
11,112.9150553385748,24.731290691829585,13.1
11,112.92338867190811,24.731290691829585,12.8
11,112.93172200524148,24.731290691829585,13.0
11,112.9400553385748,24.731290691829585,13.3
11,112.94838867190816,24.731290691829585,13.8
11,112.95672200524147,24.731290691829585,14.2
11,112.96505533857484,24.731290691829585,14.6
11,112.97338867190815,24.731290691829585,14.7
11,112.98172200524152,24.731290691829585,14.8
11,112.99005533857483,24.731290691829585,15.0
11,112.9983886719082,24.731290691829585,15.2
11,113.00672200524151,24.731290691829585,15.4
11,112.8567220052414,24.72295735849625,14.5
11,112.86505533857476,24.72295735849625,13.6
11,112.87338867190807,24.72295735849625,12.8
11,112.88172200524144,24.72295735849625,12.0
11,112.89005533857475,24.72295735849625,11.7
11,112.89838867190812,24.72295735849625,11.9
11,112.90672200524143,24.72295735849625,12.1
11,112.9150553385748,24.72295735849625,12.5
11,112.92338867190811,24.72295735849625,12.5
11,112.93172200524148,24.72295735849625,12.8
11,112.9400553385748,24.72295735849625,13.0
11,112.94838867190816,24.72295735849625,13.5
11,112.95672200524147,24.72295735849625,13.9
11,112.96505533857484,24.72295735849625,14.3
11,112.97338867190815,24.72295735849625,14.6
11,112.98172200524152,24.72295735849625,14.9
11,112.99005533857483,24.72295735849625,14.8
11,112.9983886719082,24.72295735849625,15.0
11,113.00672200524151,24.72295735849625,15.2
11,112.84838867190808,24.71462402516292,15.6
11,112.8567220052414,24.71462402516292,14.7
11,112.86505533857476,24.71462402516292,14.0
11,112.87338867190807,24.71462402516292,12.9
11,112.88172200524144,24.71462402516292,12.0
11,112.89005533857475,24.71462402516292,11.8
11,112.89838867190812,24.71462402516292,11.6
11,112.90672200524143,24.71462402516292,12.4
11,112.9150553385748,24.71462402516292,12.7
11,112.92338867190811,24.71462402516292,13.0
11,112.93172200524148,24.71462402516292,13.2
11,112.9400553385748,24.71462402516292,13.4
11,112.94838867190816,24.71462402516292,13.9
11,112.95672200524147,24.71462402516292,14.3
11,112.96505533857484,24.71462402516292,14.7
11,112.97338867190815,24.71462402516292,15.0
11,112.98172200524152,24.71462402516292,15.1
11,112.99005533857483,24.71462402516292,15.1
11,112.9983886719082,24.71462402516292,15.2
11,113.00672200524151,24.71462402516292,15.2
11,112.84838867190808,24.706290691829587,16.0
11,112.8567220052414,24.706290691829587,15.5
11,112.86505533857476,24.706290691829587,15.0
11,112.87338867190807,24.706290691829587,14.5
11,112.88172200524144,24.706290691829587,13.4
11,112.89005533857475,24.706290691829587,12.7
11,112.89838867190812,24.706290691829587,11.8
11,112.90672200524143,24.706290691829587,11.8
11,112.9150553385748,24.706290691829587,12.4
11,112.92338867190811,24.706290691829587,13.0
11,112.93172200524148,24.706290691829587,13.3
11,112.9400553385748,24.706290691829587,13.5
11,112.94838867190816,24.706290691829587,13.8
11,112.95672200524147,24.706290691829587,14.4
11,112.96505533857484,24.706290691829587,14.8
11,112.97338867190815,24.706290691829587,14.8
11,112.98172200524152,24.706290691829587,15.3
11,112.99005533857483,24.706290691829587,15.2
11,112.9983886719082,24.706290691829587,15.3
11,113.00672200524151,24.706290691829587,15.4
11,113.01505533857488,24.706290691829587,15.4
11,112.8567220052414,24.697957358496254,16.1
11,112.86505533857476,24.697957358496254,15.8
11,112.87338867190807,24.697957358496254,15.2
11,112.88172200524144,24.697957358496254,14.2
11,112.89005533857475,24.697957358496254,13.0
11,112.89838867190812,24.697957358496254,12.0
11,112.90672200524143,24.697957358496254,12.0
11,112.9150553385748,24.697957358496254,12.8
11,112.92338867190811,24.697957358496254,13.1
11,112.93172200524148,24.697957358496254,13.6
11,112.9400553385748,24.697957358496254,13.9
11,112.94838867190816,24.697957358496254,14.0
11,112.95672200524147,24.697957358496254,14.5
11,112.96505533857484,24.697957358496254,15.1
11,112.97338867190815,24.697957358496254,15.3
11,112.98172200524152,24.697957358496254,15.5
11,112.99005533857483,24.697957358496254,15.7
11,112.9983886719082,24.697957358496254,15.6
11,113.00672200524151,24.697957358496254,15.5
11,113.01505533857488,24.697957358496254,15.5
11,112.95672200524147,24.68962402516292,14.6
11,112.96505533857484,24.68962402516292,14.9
11,112.97338867190815,24.68962402516292,15.3
11,112.98172200524152,24.68962402516292,15.6
12,112.88172200524144,24.839624025162912,9.5
12,112.89005533857475,24.839624025162912,9.0
12,112.88172200524144,24.83129069182958,9.6
12,112.89005533857475,24.83129069182958,9.2
12,112.89838867190812,24.83129069182958,8.3
12,112.90672200524143,24.83129069182958,8.1
12,112.9150553385748,24.83129069182958,8.0
12,112.88172200524144,24.822957358496247,9.6
12,112.89005533857475,24.822957358496247,9.1
12,112.89838867190812,24.822957358496247,8.4
12,112.90672200524143,24.822957358496247,7.7
12,112.9150553385748,24.822957358496247,7.3
12,112.92338867190811,24.822957358496247,7.2
12,112.93172200524148,24.822957358496247,6.7
12,112.9400553385748,24.822957358496247,6.4
12,112.94838867190816,24.822957358496247,6.0
12,112.95672200524147,24.822957358496247,6.5
