-999.00,-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00,302.00,313.00,313.00,313.00,388.00,388.00
-999.00,-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00,302.00,313.00,313.00,313.00,313.00
-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00,302.00,313.00,313.00,313.00
-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00,302.00,313.00,313.00
-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,289.00,302.00,302.00
-999.00,273.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00
-999.00,273.00,273.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00
-999.00,273.00,273.00,273.00,273.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00
273.00,273.00,273.00,273.00,273.00,273.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,218.00,219.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00
273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00
273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,219.00,219.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00
