经度,纬度,降水量_avg,相对湿度 (%)_avg,温度_avg,降水量_avg_normalized,相对湿度 (%)_avg_normalized,温度_avg_normalized,加权均值
112.926572,24.772757,3197.3125,41.25181818181819,19.164772727272723,0.3382779507742183,0.37693792946788396,0.3113388853299161,0.34277594236856396
112.939409,24.772757,3281.494318181818,41.708409090909086,18.347727272727276,0.18027769483427913,0.31989323641319733,0.1797382630182122,0.22535237962466068
112.952246,24.772757,3310.215909090909,39.18613636363636,18.330681818181816,0.1263703450923518,0.6350161849054459,0.1769927702022508,0.30625707987454415
112.965083,24.772757,3211.954545454545,40.26522727272727,19.403409090909093,0.31079639977818607,0.5001987619967052,0.34977578475336374,0.3837786218595892
112.97792,24.772757,3145.2272727272725,40.72795454545456,20.153977272727268,0.4360363434713991,0.4423874155261487,0.47066898508282184,0.44841461801734195
112.836713,24.781227,2844.75,41.18545454545454,23.42386363636364,1.0,0.3852291441876309,0.99734602361124,0.8000233577529419
112.84955,24.781227,2888.5227272727275,40.70022727272728,22.714204545454542,0.9178432794437568,0.44585155318302916,0.8830420060400845,0.7545471806609867
112.862387,24.781227,2962.471590909091,41.53272727272727,21.745454545454542,0.7790491831250265,0.3418422397637563,0.7270064976663313,0.6218854132092838
112.875224,24.781227,3059.1477272727275,42.2809090909091,20.611931818181816,0.5975984302350378,0.24836731216991104,0.5444312254049601,0.4686037209425736
112.888061,24.781227,3068.9375,40.10409090909091,20.454545454545457,0.5792240754169689,0.5203305128059508,0.5190811750709259,0.5422199768278783
112.900898,24.781227,3075.409090909091,40.59181818181818,20.30454545454546,0.5670775924583029,0.45939576353001266,0.494920838290474,0.5106859671435239
112.913735,24.781227,3144.0625,41.962045454545446,19.62443181818181,0.4382224971206756,0.28820489522403303,0.38537567493364966,0.3738684410944297
112.926572,24.781227,3205.375,41.34340909090909,19.064772727272725,0.32314550185556445,0.3654949173717974,0.2952319941429484,0.32854848718446433
112.939409,24.781227,3274.5397727272725,41.81272727272727,18.385227272727278,0.19333063174508414,0.30686012834345966,0.18577834721332545,0.22786360785249374
112.952246,24.781227,3321.079545454545,40.62977272727272,18.03125,0.10598046325129107,0.4546538701800211,0.1287636130685456,0.22574002574174146
112.965083,24.781227,3246.693181818182,40.56204545454546,19.00625,0.24559570020901722,0.46311545232551343,0.28580580214148466,0.32805471027063726
112.97792,24.781227,3140.193181818182,40.69045454545456,20.151704545454542,0.445484792901932,0.44707251973422435,0.4703029193740274,0.4533950180842792
112.84955,24.789697,2906.7897727272725,40.28454545454545,22.376136363636363,0.883557991724609,0.49778522346527276,0.8285897318568689,0.7421870733679975
112.862387,24.789697,2972.2954545454545,41.470681818181816,21.559090909090912,0.7606108433221005,0.3495939576352992,0.6969891095451645,0.6084820956940499
112.875224,24.789697,3048.005681818182,41.59318181818182,20.727840909090908,0.6185108561190971,0.3342892838889193,0.5631005765534915,0.5099108034059691
112.888061,24.789697,3090.846590909091,38.22818181818182,20.26988636363636,0.5381030584822759,0.7546993014935537,0.4893383362313532,0.593748353987155
112.900898,24.789697,3106.8977272727275,40.73840909090909,20.02329545454545,0.5079767947788247,0.44108126526208125,0.44962020682712517,0.4689123800057934
112.913735,24.789697,3187.215909090909,41.77227272727272,19.206250000000004,0.35722817045599975,0.31191436197399025,0.3180195845154213,0.3308623378975363
112.926572,24.789697,3266.403409090909,41.61227272727273,18.472727272727276,0.20860171479759426,0.33190413992844403,0.1998718770019223,0.24595020887687935
112.939409,24.789697,3313.6477272727275,40.85636363636362,17.976704545454545,0.11992918995009128,0.42634448293486416,0.11997803605747208,0.21922230101715715
